Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","21910.03","Cake of  soya beans","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","21910.08","Cake of rapeseed","2018","2018","t","50782.71","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","21910.08","Cake of rapeseed","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","21910.08","Cake of rapeseed","2019","2019","t","73547.53","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","21910.08","Cake of rapeseed","2019","2019","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","21910.08","Cake of rapeseed","2020","2020","t","71815.33","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","21910.08","Cake of rapeseed","2020","2020","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","21910.08","Cake of rapeseed","2021","2021","t","80794.12","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","21910.08","Cake of rapeseed","2021","2021","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","21910.08","Cake of rapeseed","2022","2022","t","68462.05","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","21910.08","Cake of rapeseed","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","21910.07","Cake of sunflower seed","2018","2018","t","24398.04","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","21910.07","Cake of sunflower seed","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","21910.07","Cake of sunflower seed","2019","2019","t","31889.22","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","21910.07","Cake of sunflower seed","2019","2019","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","21910.07","Cake of sunflower seed","2020","2020","t","195.12","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","21910.07","Cake of sunflower seed","2020","2020","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","21910.07","Cake of sunflower seed","2021","2021","t","25466.03","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","21910.07","Cake of sunflower seed","2021","2021","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","21910.07","Cake of sunflower seed","2022","2022","t","89629.41","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","21910.07","Cake of sunflower seed","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","0112","Maize (corn)","2018","2018","t","21363.33","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5023","Processed","0112","Maize (corn)","2018","2018","t","5372.97","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","0112","Maize (corn)","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","0112","Maize (corn)","2019","2019","t","28042.02","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5016","Loss","0112","Maize (corn)","2019","2019","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5023","Processed","0112","Maize (corn)","2019","2019","t","5090.18","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","0112","Maize (corn)","2019","2019","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","0112","Maize (corn)","2020","2020","t","31111.93","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5023","Processed","0112","Maize (corn)","2020","2020","t","4962.92","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","0112","Maize (corn)","2020","2020","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","0112","Maize (corn)","2021","2021","t","47000","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5525","Seed","0112","Maize (corn)","2021","2021","t","1000","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5016","Loss","0112","Maize (corn)","2021","2021","t","1000","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5023","Processed","0112","Maize (corn)","2021","2021","t","5252.78","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5165","Other uses (non-food)","0112","Maize (corn)","2021","2021","t","0","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","0112","Maize (corn)","2021","2021","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","0112","Maize (corn)","2022","2022","t","89000","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5525","Seed","0112","Maize (corn)","2022","2022","t","1000","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5016","Loss","0112","Maize (corn)","2022","2022","t","2000","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5023","Processed","0112","Maize (corn)","2022","2022","t","134.01","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5165","Other uses (non-food)","0112","Maize (corn)","2022","2022","t","3000","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","0112","Maize (corn)","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","01443","Rape or colza seed","2018","2018","t","0","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5525","Seed","01443","Rape or colza seed","2018","2018","t","700","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5016","Loss","01443","Rape or colza seed","2018","2018","t","2300","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5023","Processed","01443","Rape or colza seed","2018","2018","t","130250","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","01443","Rape or colza seed","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","01443","Rape or colza seed","2019","2019","t","0","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5525","Seed","01443","Rape or colza seed","2019","2019","t","500","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5016","Loss","01443","Rape or colza seed","2019","2019","t","4100","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5023","Processed","01443","Rape or colza seed","2019","2019","t","149750","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","01443","Rape or colza seed","2019","2019","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","01443","Rape or colza seed","2020","2020","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5525","Seed","01443","Rape or colza seed","2020","2020","t","1000","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5016","Loss","01443","Rape or colza seed","2020","2020","t","5000","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5023","Processed","01443","Rape or colza seed","2020","2020","t","160000","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","01443","Rape or colza seed","2020","2020","t","-42269","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","01443","Rape or colza seed","2021","2021","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5525","Seed","01443","Rape or colza seed","2021","2021","t","1000","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5016","Loss","01443","Rape or colza seed","2021","2021","t","6000","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5023","Processed","01443","Rape or colza seed","2021","2021","t","137250","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","01443","Rape or colza seed","2021","2021","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","01443","Rape or colza seed","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5525","Seed","01443","Rape or colza seed","2022","2022","t","1000","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5016","Loss","01443","Rape or colza seed","2022","2022","t","5000","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5023","Processed","01443","Rape or colza seed","2022","2022","t","135250","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","01443","Rape or colza seed","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","0114","Sorghum","2018","2018","t","0.34","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","0114","Sorghum","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5016","Loss","0114","Sorghum","2019","2019","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","0114","Sorghum","2019","2019","t","-1","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","0114","Sorghum","2020","2020","t","-2","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","0114","Sorghum","2021","2021","t","4.78","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","0114","Sorghum","2021","2021","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","0114","Sorghum","2022","2022","t","25.29","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","0114","Sorghum","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","0141","Soya beans","2018","2018","t","478.71","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5016","Loss","0141","Soya beans","2018","2018","t","40.02","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5023","Processed","0141","Soya beans","2018","2018","t","7838.75","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","0141","Soya beans","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","0141","Soya beans","2019","2019","t","156.24","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5016","Loss","0141","Soya beans","2019","2019","t","4.5","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5023","Processed","0141","Soya beans","2019","2019","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","0141","Soya beans","2019","2019","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","0141","Soya beans","2020","2020","t","160","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5016","Loss","0141","Soya beans","2020","2020","t","1.97","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5023","Processed","0141","Soya beans","2020","2020","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","0141","Soya beans","2020","2020","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","0141","Soya beans","2021","2021","t","2000.57","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5016","Loss","0141","Soya beans","2021","2021","t","0.92","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5023","Processed","0141","Soya beans","2021","2021","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","0141","Soya beans","2021","2021","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","0141","Soya beans","2022","2022","t","2134.49","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5016","Loss","0141","Soya beans","2022","2022","t","24.65","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5023","Processed","0141","Soya beans","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","0141","Soya beans","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","01445","Sunflower seed","2018","2018","t","413.69","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5023","Processed","01445","Sunflower seed","2018","2018","t","1760.18","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","01445","Sunflower seed","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","01445","Sunflower seed","2019","2019","t","283.16","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5016","Loss","01445","Sunflower seed","2019","2019","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5023","Processed","01445","Sunflower seed","2019","2019","t","220.02","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","01445","Sunflower seed","2019","2019","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","01445","Sunflower seed","2020","2020","t","25.65","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5023","Processed","01445","Sunflower seed","2020","2020","t","1760.18","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","01445","Sunflower seed","2020","2020","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","01445","Sunflower seed","2021","2021","t","158.51","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5023","Processed","01445","Sunflower seed","2021","2021","t","1540.15","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","01445","Sunflower seed","2021","2021","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5520","Feed","01445","Sunflower seed","2022","2022","t","444.77","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5023","Processed","01445","Sunflower seed","2022","2022","t","1540.15","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5166","Residuals","01445","Sunflower seed","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","0115","Barley","2018","2018","t","75000","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5525","Seed","0115","Barley","2018","2018","t","1171","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5016","Loss","0115","Barley","2018","2018","t","1431.38","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5023","Processed","0115","Barley","2018","2018","t","17837.02","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","0115","Barley","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","0115","Barley","2019","2019","t","120000","X","Figure from external organization","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5525","Seed","0115","Barley","2019","2019","t","1382.49","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5016","Loss","0115","Barley","2019","2019","t","1430.05","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5023","Processed","0115","Barley","2019","2019","t","18116.83","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","0115","Barley","2019","2019","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","0115","Barley","2020","2020","t","118000","X","Figure from external organization","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5525","Seed","0115","Barley","2020","2020","t","1376.68","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5016","Loss","0115","Barley","2020","2020","t","1079.55","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5023","Processed","0115","Barley","2020","2020","t","13781.62","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","0115","Barley","2020","2020","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","0115","Barley","2021","2021","t","78657.82","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5525","Seed","0115","Barley","2021","2021","t","1439.88","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5016","Loss","0115","Barley","2021","2021","t","1048.6","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5023","Processed","0115","Barley","2021","2021","t","13534.28","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","0115","Barley","2021","2021","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","0115","Barley","2022","2022","t","63858.24","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5525","Seed","0115","Barley","2022","2022","t","1361.26","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5016","Loss","0115","Barley","2022","2022","t","1015.69","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5023","Processed","0115","Barley","2022","2022","t","13774.49","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","0115","Barley","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","21910.03","Cake of  soya beans","2018","2018","t","388256.99","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","21910.03","Cake of  soya beans","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","21910.03","Cake of  soya beans","2019","2019","t","353275.79","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","21910.03","Cake of  soya beans","2019","2019","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","21910.03","Cake of  soya beans","2020","2020","t","315603","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","21910.03","Cake of  soya beans","2020","2020","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","21910.03","Cake of  soya beans","2021","2021","t","177448.79","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","21910.03","Cake of  soya beans","2021","2021","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","21910.03","Cake of  soya beans","2022","2022","t","202005.72","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","21910.03","Cake of  soya beans","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","21910.08","Cake of rapeseed","2020","2020","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","21910.07","Cake of sunflower seed","2018","2018","t","7435.54","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","21910.07","Cake of sunflower seed","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","21910.07","Cake of sunflower seed","2019","2019","t","6500","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","21910.07","Cake of sunflower seed","2019","2019","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","21910.07","Cake of sunflower seed","2020","2020","t","8702","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","21910.07","Cake of sunflower seed","2020","2020","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","21910.07","Cake of sunflower seed","2021","2021","t","3000","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","21910.07","Cake of sunflower seed","2021","2021","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","21910.07","Cake of sunflower seed","2022","2022","t","3959.22","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","21910.07","Cake of sunflower seed","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","0112","Maize (corn)","2018","2018","t","573660","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5525","Seed","0112","Maize (corn)","2018","2018","t","30.14","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5016","Loss","0112","Maize (corn)","2018","2018","t","149.68","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5023","Processed","0112","Maize (corn)","2018","2018","t","1000","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","0112","Maize (corn)","2018","2018","t","-1","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","0112","Maize (corn)","2019","2019","t","577640","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5525","Seed","0112","Maize (corn)","2019","2019","t","34.8","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5016","Loss","0112","Maize (corn)","2019","2019","t","148.92","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5023","Processed","0112","Maize (corn)","2019","2019","t","1000","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","0112","Maize (corn)","2019","2019","t","-1","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","0112","Maize (corn)","2020","2020","t","538500","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5525","Seed","0112","Maize (corn)","2020","2020","t","34.69","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5016","Loss","0112","Maize (corn)","2020","2020","t","151.08","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5023","Processed","0112","Maize (corn)","2020","2020","t","3000","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","0112","Maize (corn)","2020","2020","t","3","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","0112","Maize (corn)","2021","2021","t","424035.32","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5525","Seed","0112","Maize (corn)","2021","2021","t","34.46","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5016","Loss","0112","Maize (corn)","2021","2021","t","159.17","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5023","Processed","0112","Maize (corn)","2021","2021","t","1277.3","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","0112","Maize (corn)","2021","2021","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5520","Feed","0112","Maize (corn)","2022","2022","t","419446.98","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5525","Seed","0112","Maize (corn)","2022","2022","t","34.28","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5016","Loss","0112","Maize (corn)","2022","2022","t","113.45","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5023","Processed","0112","Maize (corn)","2022","2022","t","1441.02","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","0112","Maize (corn)","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","01443","Rape or colza seed","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5141","Food supply quantity (tonnes)","01443","Rape or colza seed","2018","2018","t","112.7","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","01443","Rape or colza seed","2019","2019","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5141","Food supply quantity (tonnes)","01443","Rape or colza seed","2019","2019","t","18.23","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5166","Residuals","01443","Rape or colza seed","2020","2020","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","422","Lebanon","5141","Food supply quantity (tonnes)","01443","Rape or colza seed","2020","2020","t","80.27","E","Estimated value",""
